記録対戦数,記録段位,記録点数,和了率,放銃率,ツモ率,ダマ率,流局率,流局聴牌率,副露率,立直率,和了巡数,平均和了,平均放銃,平均順位,飛び率,安定段位,点数期待,立直和了,立直放銃A,立直放銃B,立直収支,立直収入,立直支出,先制率,追っかけ率,追っかけられ率,立直巡目,立直流局,一発率,振聴率,立直多面,立直良形,最高段位,最高点数,最大連荘,裏ドラ率,痛い親かぶり率,痛い親かぶり平均,放銃時立直率,放銃時副露率,副露後放銃率,副露後和了率,副露後流局率,打点効率,銃点損失,調整打点効率,局収支,総計局数,和了時立直率,和了時副露率,和了時ダマ率
366,豪2,1790/3200,0.2089,0.1085999999999999,0.3775,0.1363,0.147,0.3179,0.2369,0.1716,12.018,6114.0,5104.0,2.503,0.0492,豪3.29,3.7 (380),0.5434,0.1461,0.1172,3014.0,7607.0,7132.0,0.8523999999999999,0.1476,0.2146,9.2,0.1172,0.1821,0.0046,0.7670999999999999,0.4962,豪2,2959/3200,4.0,0.3472999999999999,0.096,10834.0,0.2307999999999999,0.2139,0.0981,0.3682,0.1378,1277.0,555.0,723.0,-7.0,3829.0,0.44637357587362375,0.41755184298707515,0.1363
403,傑3,1032/2000,0.2285,0.166,0.3909,0.0657,0.12,0.5524,0.4245,0.1878,12.405,6726.0,6220.0,2.556,0.1315,豪-1.40,2.8,0.4987,0.1289,0.0902,3190.0,8436.0,7339.0,0.8119,0.1881,0.2036,9.313,0.1585,0.186,0.0077,0.6753,0.4343,豪1,2204/2800,6.0,0.3101,0.0975999999999999,10420.0,0.1458,0.4679,0.183,0.2822,0.1174,1537.0,1033.0,504.0,-76.0,4132.0,0.4098724726477024,0.5242621444201313,0.0657
349,豪1,1706/2800,0.2109,0.1527,0.3559,0.3333,0.121,0.4443999999999999,0.2417,0.1112,12.337,6464.0,5632.0,2.607,0.0831,豪-1.80,-12.5 (136),0.5189,0.1510999999999999,0.1108,3586.0,9291.0,7382.0,0.8186,0.1814,0.1889,10.153,0.1259,0.1989999999999999,0.005,0.8815999999999999,0.5642,豪1,2319/2800,7.0,0.3738,0.1058,10256.0,0.1101,0.2349,0.1483,0.3429999999999999,0.1333,1363.0,860.0,503.0,-100.0,3570.0,0.2735973447131342,0.3930919867235656,0.3333
2938,聖1,2062/4000,0.2086,0.1073,0.376,0.0999,0.1507,0.3582,0.307,0.1855,12.057,6448.0,5344.0,2.468,0.0575,豪3.06,-3.0 (683),0.5096,0.1355,0.1076999999999999,3006.0,7811.0,6638.0,0.8533,0.1467,0.2146,9.003,0.1447,0.1865,0.0101,0.6951999999999999,0.4561,聖2,4713/6000,9.0,0.3176,0.102,10462.0,0.2342,0.3289,0.1149,0.3036,0.1582,1345.0,573.0,772.0,43.0,31085.0,0.45316778523489937,0.4468130393096835,0.0999
356,豪3,1575/3600,0.2234,0.1049,0.3617,0.1808,0.1391,0.3865,0.3175,0.1661,12.04,6390.0,5375.0,2.427,0.0449,聖2.27,6.7 (301),0.5411,0.1159,0.0886,3598.0,8314.0,6839.0,0.8229000000000001,0.1771,0.2142,9.392,0.1256,0.1905,0.0048,0.7359,0.5427000000000001,豪3,2289/3600,5.0,0.3095,0.1124,10546.0,0.1837,0.3827,0.1264,0.2932,0.1533,1427.0,564.0,864.0,155.0,3738.0,0.4023129364368846,0.4167009847806626,0.1808
193,豪1,1534/2800,0.2062999999999999,0.135,0.3674,0.0365,0.136,0.4428,0.3890999999999999,0.1797,12.26,5869.0,6184.0,2.596,0.1399,豪-1.90,-12.6 (111),0.5223,0.1061,0.0754,2905.0,7136.0,6974.0,0.8045,0.1955,0.1898999999999999,9.367,0.1425,0.1871999999999999,0.0056,0.6973,0.424,豪2,2289/3200,5.0,0.3102,0.0989,10689.0,0.1413,0.4311999999999999,0.1497,0.2697,0.1419,1211.0,835.0,376.0,-264.0,1992.0,0.45495545322346115,0.5086779932137665,0.0365
205,傑3,1198/2000,0.2079,0.1863,0.3885,0.0508,0.1147,0.536,0.2373,0.2749,12.428,7153.0,5818.0,2.649,0.1317,豪-3.14,-5.6,0.4374,0.1469,0.0951999999999999,2506.0,8475.0,7374.0,0.7295,0.2705,0.2087,9.957,0.1636,0.1946999999999999,0.0301,0.7595999999999999,0.456,豪1,1863/2800,6.0,0.3397,0.0978,10948.0,0.2167,0.2635,0.207,0.325,0.0851,1487.0,1084.0,403.0,-251.0,2179.0,0.5783610389610389,0.37095959595959604,0.0508
214,豪1,620/2800,0.2069,0.1547,0.4100999999999999,0.0746,0.1252,0.5942000000000001,0.3021999999999999,0.225,12.621,7275.0,5852.0,2.668,0.0841,豪-2.73,-17.3 (36),0.4395,0.129,0.0948,2767.0,8667.0,7466.0,0.7339,0.2661,0.1875,9.999,0.1895,0.1926999999999999,0.0081,0.6815000000000001,0.4093,豪1,2170/2800,4.0,0.3349,0.1038,11154.0,0.1877,0.3167,0.1621999999999999,0.3063,0.1171,1505.0,905.0,600.0,-58.0,2204.0,0.4779482841952634,0.4473845335911067,0.0746
382,豪2,1069/3200,0.2117,0.1277,0.3684,0.0767,0.1362,0.4661,0.2869,0.2194,12.195,6737.0,5591.0,2.463,0.0759,豪2.13,0.5 (4377),0.4896999999999999,0.1549,0.1196,2855.0,8044.0,6435.0,0.8087000000000001,0.1913,0.213,9.626,0.1424,0.2116,0.0068,0.6948000000000001,0.4294,豪3,1923/3600,6.0,0.3372,0.1083,10578.0,0.2661,0.3151,0.1402,0.3066,0.1463,1426.0,714.0,712.0,19.0,4001.0,0.5075114785073216,0.41551034482758614,0.0767
1274,豪2,1410/3200,0.2092999999999999,0.1497,0.3784,0.1605,0.1264,0.5397,0.2696,0.196,12.511,6980.0,5603.0,2.493,0.0926,豪0.93,-4.1 (342),0.482,0.1481,0.1027999999999999,2997.0,8463.0,6810.0,0.7701,0.2299,0.1784,9.934,0.1617,0.2148,0.0197999999999999,0.777,0.4856,豪2,2977/3200,5.0,0.3258,0.1027999999999999,10673.0,0.1939,0.2741,0.1522,0.3013,0.1373,1461.0,839.0,622.0,-2.0,13160.0,0.45137123745819424,0.38810549450549475,0.1605
492,豪2,1595/3200,0.2426,0.1489,0.3692,0.0538,0.1267,0.5663,0.4125999999999999,0.2028,12.272,6386.0,5751.0,2.47,0.0955,豪1.96,-0.1 (12657),0.5273,0.1101,0.0877,3418.0,8047.0,6714.0,0.8059999999999999,0.1939999999999999,0.1939999999999999,9.193,0.1472,0.1737999999999999,0.0049,0.7056999999999999,0.4337,聖1,2474/4000,5.0,0.3457,0.1094,10423.0,0.1501,0.4409,0.1591,0.2971,0.1369999999999999,1549.0,856.0,693.0,98.0,5058.0,0.4407932399010718,0.5052904369332233,0.0538
930,豪1,1409/2800,0.2362,0.1585,0.3737,0.0844999999999999,0.1114,0.5807,0.3609,0.2061,12.378,6400.0,5560.0,2.491,0.0796,豪1.23,0.9 (1581),0.4927,0.1363,0.0928,2892.0,8017.0,6939.0,0.7809999999999999,0.2189999999999999,0.1931,9.892,0.1419,0.1914,0.0132,0.7876000000000001,0.4967,豪3,2093/3600,5.0,0.3045,0.0992,10643.0,0.1773,0.3751,0.1646999999999999,0.3179,0.1048,1512.0,881.0,631.0,39.0,9571.0,0.429913082133785,0.48573289585097373,0.0844999999999999
219,傑3,1451/2000,0.2139,0.1446,0.3838,0.0576,0.1418,0.3923,0.3908,0.1961,12.192,6535.0,5759.0,2.639,0.0731,豪-2.19,-0.8,0.5256000000000001,0.1442,0.1023,3145.0,8203.0,7256.0,0.8349,0.1651,0.2023,9.198,0.114,0.2257,0.0069999999999999,0.7116,0.4512,豪1,1812/2800,5.0,0.3229999999999999,0.1009999999999999,10144.0,0.1956,0.3628,0.1341999999999999,0.252,0.175,1398.0,833.0,565.0,-95.0,2193.0,0.48186143057503517,0.4604095371669004,0.0576
178,傑3,1346/2000,0.1898999999999999,0.1422,0.3475,0.1582,0.1245,0.5302,0.2709,0.1792,12.59,7257.0,5473.0,2.573,0.0843,豪-1.06,4.0,0.488,0.1317,0.0988,3033.0,8236.0,6373.0,0.7934,0.2066,0.1946,10.153,0.1407,0.2025,0.018,0.7545000000000001,0.4640999999999999,豪1,2367/2800,7.0,0.3129,0.0741,10909.0,0.166,0.2678999999999999,0.1406,0.2673,0.1406,1378.0,778.0,600.0,-52.0,1864.0,0.460503422854134,0.38131421800947884,0.1582
894,豪1,1864/2800,0.165,0.1043,0.3833,0.177,0.1553,0.2619,0.1293,0.1864,12.473,8078.0,5482.0,2.511,0.0783,豪1.11,0.4 (2324),0.5155,0.1452,0.1137,3436.0,8804.0,6791.0,0.7658,0.2342,0.1837,9.536,0.1217,0.2027,0.0075,0.7445,0.4810999999999999,豪2,3131/3200,5.0,0.3173999999999999,0.0819,10559.0,0.2595,0.1538,0.1242,0.3071,0.1498,1333.0,572.0,761.0,-37.0,9345.0,0.5823587878787878,0.24065472727272727,0.177
729,豪1,606/2800,0.2189999999999999,0.1347,0.3754,0.1101999999999999,0.1324,0.4594,0.2839,0.2047,12.247,6580.0,5703.0,2.487,0.0905,豪1.28,1.1 (1997),0.5195000000000001,0.1294,0.098,3098.0,7995.0,7270.0,0.8295999999999999,0.1704,0.2152,9.229,0.13,0.1862,0.0064,0.7739,0.4683,豪3,1800/3600,5.0,0.291,0.0984999999999999,10217.0,0.1967,0.3165,0.1501,0.3118,0.1289,1441.0,768.0,673.0,22.0,7627.0,0.48557831050228334,0.4042010045662102,0.1101999999999999
2169,聖3,2695/9000,0.2368,0.1326,0.3557,0.1487,0.1197,0.494,0.3308,0.19,12.191,6455.0,5590.0,2.37,0.083,聖2.27,-2.4 (1135),0.5069,0.1394,0.0969,3001.0,8067.0,6859.0,0.7878000000000001,0.2122,0.1994,9.556,0.1217,0.2055999999999999,0.0213,0.7892,0.5177,聖3,5932/9000,6.0,0.345,0.106,10448.0,0.1997,0.3429,0.1375,0.3182999999999999,0.1315,1528.0,741.0,787.0,143.0,22274.0,0.40671875,0.44465219594594574,0.1487
1119,豪2,1178/3200,0.2104,0.1314,0.3490999999999999,0.1559,0.1324,0.3759,0.3043,0.1596,12.276,6553.0,5470.0,2.522,0.0776999999999999,豪1.19,-2.8 (418),0.5151,0.1514,0.12,2830.0,7806.0,7292.0,0.8097,0.1903,0.2146,9.577,0.1335,0.2246,0.0069999999999999,0.8140999999999999,0.507,豪3,2931/3600,6.0,0.2991,0.0996,10559.0,0.1838,0.3375,0.1457,0.3132999999999999,0.1199,1378.0,719.0,660.0,-31.0,11590.0,0.39073174904942964,0.45312352661596944,0.1559
1379,豪3,1994/3600,0.1939,0.1038,0.3874,0.1455,0.1583999999999999,0.3105,0.2102,0.1905,12.121,6790.0,5410.0,2.46,0.0725,豪2.98,-0.0 (42303),0.5083,0.1366,0.1049,3018.0,8012.0,7121.0,0.8070999999999999,0.1929,0.1893,9.594,0.1485,0.1878999999999999,0.0133,0.7275,0.4874,聖1,2679/4000,6.0,0.3064,0.0917999999999999,10476.0,0.2507999999999999,0.2548,0.1258,0.3277,0.1424,1317.0,561.0,755.0,5.0,14561.0,0.49938705518308407,0.3552477565755544,0.1455
2363,聖1,3484/4000,0.2378,0.1542,0.37,0.0858,0.1163,0.5831000000000001,0.4072,0.2019,12.404,6661.0,5838.0,2.431,0.0978,豪2.77,-4.5 (644),0.5005,0.1322,0.0992,3076.0,8229.0,6926.0,0.7631,0.2369,0.1917,9.747,0.1334,0.2135999999999999,0.0093,0.7686,0.5017,聖2,4271/6000,6.0,0.3301,0.0984,10373.0,0.1732,0.445,0.1685,0.2855999999999999,0.1261999999999999,1584.0,900.0,684.0,84.0,24462.0,0.4249409167367535,0.48905096719932695,0.0858
1450,聖2,4254/6000,0.2152,0.1222,0.3705,0.1812,0.1439,0.3864,0.3053,0.1694999999999999,12.192,6627.0,5450.0,2.436,0.0697,豪3.57,-4.8 (892),0.4954,0.1418,0.1061,2974.0,8327.0,7471.0,0.7804000000000001,0.2196,0.1932999999999999,9.656,0.1437,0.1931,0.0097,0.746,0.5163,聖2,4263/6000,6.0,0.3393,0.0943,10512.0,0.1966,0.3436999999999999,0.1376,0.3023,0.1567,1426.0,666.0,760.0,91.0,15235.0,0.3901965613382897,0.42886705390334573,0.1812
2051,豪2,2542/3200,0.2105999999999999,0.1456,0.3788,0.1031,0.135,0.5061,0.2552,0.2309,12.512,7489.0,5755.0,2.482,0.0785,豪1.52,-1.8 (1400),0.4714,0.1449,0.1054,3061.0,8930.0,7241.0,0.7751,0.2249,0.1923,9.651,0.1525,0.2110999999999999,0.0045,0.6833,0.4264,豪3,3315/3600,6.0,0.3293999999999999,0.1013,10855.0,0.2298,0.2762,0.1576,0.3139,0.135,1578.0,838.0,740.0,83.0,21282.0,0.5168388414055083,0.38037644824311506,0.1031
4647,聖2,1193/6000,0.2231,0.1329,0.3510999999999999,0.1556,0.129,0.4957999999999999,0.3352,0.178,12.322,6697.0,5507.0,2.422,0.0633,聖1.02,-3.2 (371),0.5021,0.1257,0.0922,3300.0,8471.0,6821.0,0.7652,0.2348,0.1798,9.725,0.1497,0.2158,0.0135,0.769,0.5281,聖2,5019/6000,9.0,0.3067,0.0991,10579.0,0.1684,0.3508,0.139,0.2954,0.1433,1494.0,732.0,763.0,130.0,48366.0,0.40059973106230384,0.4438282384580906,0.1556
2607,傑3,467/2000,0.2159,0.1484,0.3693999999999999,0.0993999999999999,0.131,0.5436,0.2967,0.2218,12.545,6911.0,5768.0,2.527,0.0917,豪0.00,8.4,0.4614999999999999,0.1373,0.1041,2849.0,8510.0,7213.0,0.8003,0.1997,0.1825,10.027,0.1714,0.2024,0.0089,0.7092,0.416,豪3,1800/3600,7.0,0.3182,0.0978999999999999,10492.0,0.2053,0.2992,0.1497,0.3104,0.1277,1492.0,856.0,636.0,-3.0,26981.0,0.47411162575266314,0.426566373320982,0.0993999999999999
1467,聖1,1247/4000,0.2423999999999999,0.1266,0.3431,0.1798999999999999,0.1214,0.503,0.3232,0.1676,12.2,5898.0,5645.0,2.439,0.06,豪3.00,-3.5 (356),0.5259,0.1249,0.0964,3085.0,7637.0,6524.0,0.8088,0.1912,0.2212,9.165,0.1241,0.1907,0.0059,0.7306,0.5276,聖1,2895/4000,5.0,0.3227,0.1119999999999999,10525.0,0.1653,0.3611,0.1414,0.3424,0.1211999999999999,1430.0,715.0,715.0,85.0,15291.0,0.36361732673267344,0.45653333333333346,0.17989999999999987
649,豪1,1525/2800,0.1895,0.1276,0.3832,0.114,0.1405,0.3996,0.2392999999999999,0.2019999999999999,12.571,7256.0,5659.0,2.529,0.0847,豪0.39,-2.3 (659),0.4985,0.1354,0.0983,2999.0,8171.0,7236.0,0.7984,0.2016,0.2147,9.713,0.1426,0.1780999999999999,0.0167,0.802,0.5153,豪2,2220/3200,6.0,0.3021999999999999,0.0975,10501.0,0.2143,0.2788,0.1485999999999999,0.2807,0.1333,1375.0,722.0,653.0,-44.0,6802.0,0.5313825857519786,0.3544670712401054,0.114
495,豪1,2251/2800,0.2173,0.1384999999999999,0.3479,0.1125999999999999,0.1348,0.4802,0.2615,0.2335,12.36,6902.0,5621.0,2.451,0.099,豪1.63,2.5 (216),0.4683,0.1581,0.1167,2601.0,8175.0,7179.0,0.7836,0.2164,0.1877,9.842,0.1555,0.2274,0.0101,0.6654000000000001,0.4503,豪2,2549/3200,5.0,0.296,0.1085,10561.0,0.2664,0.2692,0.1426,0.3192,0.1245,1500.0,779.0,721.0,79.0,5067.0,0.5032123791992638,0.3841270133456052,0.1125999999999999
1648,聖2,3174/6000,0.2110999999999999,0.1084,0.3848,0.1162,0.1466,0.367,0.351,0.1707,12.076,6663.0,5410.0,2.38,0.0625,聖2.63,2.0 (1432),0.5085999999999999,0.1372,0.1071,3253.0,8450.0,6835.0,0.8353,0.1646999999999999,0.206,9.252,0.1315,0.2025,0.0068,0.6754000000000001,0.4703,聖3,4500/9000,7.0,0.3185,0.0975,10697.0,0.2161,0.3943,0.1217999999999999,0.2841,0.1547,1406.0,586.0,820.0,119.0,17289.0,0.4112648981525345,0.4723784936049268,0.1162
1523,豪2,1376/3200,0.2051,0.1393,0.3550999999999999,0.1417,0.1352,0.5189,0.2942,0.1993,12.547,7133.0,5645.0,2.443,0.0801,豪2.52,1.9 (965),0.4926,0.1381,0.1023,3118.0,8409.0,6905.0,0.8347,0.1653,0.1896,9.739,0.1547,0.2082999999999999,0.0109,0.7059000000000001,0.4332,聖1,3831/4000,6.0,0.3115,0.0953,10512.0,0.1976,0.3042,0.144,0.2646,0.1644999999999999,1463.0,786.0,677.0,36.0,15698.0,0.47866981960019506,0.3795481228668942,0.1417
1725,聖3,3630/9000,0.21,0.1099,0.3556,0.1298,0.1441,0.3657999999999999,0.2963,0.18,12.16,6533.0,5329.0,2.405,0.0632,聖2.13,-2.6 (1373),0.5193,0.134,0.1046,3178.0,8080.0,7003.0,0.8353,0.1646999999999999,0.2048999999999999,9.339,0.1383,0.1896,0.0098,0.7787999999999999,0.5497,聖3,5737/9000,7.0,0.3314,0.0978999999999999,10413.0,0.2195,0.2983,0.1107,0.3015,0.1561,1372.0,586.0,787.0,88.0,18115.0,0.4451142857142857,0.4254021428571429,0.1298
291,傑3,1002/2000,0.216,0.1512,0.3795,0.0731,0.124,0.4661,0.2728,0.213,12.404,6805.0,5655.0,2.543,0.0892999999999999,豪0.06,8.0,0.5079,0.1498,0.1088,3009.0,8073.0,6779.0,0.8090999999999999,0.1909,0.1877,9.682,0.1341,0.205,0.0095,0.8486,0.5236999999999999,豪2,1923/3200,6.0,0.3198999999999999,0.1022,10297.0,0.2110999999999999,0.2933,0.1626,0.3374,0.1071,1470.0,855.0,615.0,-26.0,2977.0,0.5008458333333333,0.42612370370370367,0.0731
2697,豪2,1718/3200,0.2239999999999999,0.1404,0.3732,0.0576,0.1311999999999999,0.5232,0.3151,0.2263,12.385,6719.0,5606.0,2.472,0.0797,豪1.89,-0.4 (4574),0.491,0.1374,0.1033999999999999,3028.0,8289.0,6884.0,0.7996,0.2004,0.2012,9.646,0.1494,0.1981,0.0104,0.7641,0.4684,豪3,3515/3600,5.0,0.3184,0.1071,10739.0,0.2214,0.3268,0.1457,0.3173,0.124,1505.0,787.0,718.0,69.0,27975.0,0.4960415178571431,0.4463447767857146,0.0576
1717,魂1,10.2/20.0,0.2299,0.0999,0.3518,0.1943,0.1386,0.3669,0.2829,0.1597,12.133,6387.0,5335.0,2.323,0.0431,聖6.48,9.2,0.5489999999999999,0.1246,0.0931,3656.0,8305.0,6511.0,0.8436,0.1564,0.2061,9.168,0.1242,0.1887,0.0028,0.7998999999999999,0.5899,魂2,12.0/20.0,6.0,0.3034,0.1018,10593.0,0.1992,0.3184,0.1124,0.3447,0.1355,1468.0,533.0,935.0,236.0,17894.0,0.38136276642018263,0.4241654197477163,0.1943
779,豪3,754/3600,0.2458,0.1356,0.3599,0.1205,0.1233,0.5225,0.3475,0.2026,12.266,6258.0,5606.0,2.426,0.0693,豪3.45,1.6 (1792),0.5079,0.1369999999999999,0.0993,3114.0,8171.0,6744.0,0.7935,0.2065,0.2095,9.746,0.1389,0.1691,0.0158,0.7089,0.4756,聖1,3031/4000,7.0,0.3094,0.1076,10140.0,0.2047,0.3722,0.1452,0.326,0.1253999999999999,1538.0,760.0,778.0,154.0,8103.0,0.4186352318958503,0.4608828315703824,0.1205
562,傑3,1000/2000,0.1906,0.1379,0.3564,0.0791999999999999,0.1369,0.441,0.2848,0.2041,12.403,6933.0,5401.0,2.577,0.0853999999999999,豪-0.65,5.3,0.4858,0.1479,0.1118,3101.0,8511.0,6496.0,0.7893000000000001,0.2107,0.1909,9.691,0.1522,0.223,0.0189,0.7188,0.4428,豪2,1986/3200,5.0,0.3486999999999999,0.088,10655.0,0.2188,0.2913,0.1411,0.268,0.1491,1321.0,745.0,576.0,-77.0,5698.0,0.5202087093389297,0.4004533053515215,0.0791999999999999
1920,豪2,2860/3200,0.2115,0.1449,0.3782,0.0645,0.1293,0.5239,0.2897,0.2471999999999999,12.467,6976.0,5753.0,2.493,0.0885,豪1.27,-2.7 (1058),0.4683,0.1471,0.109,2586.0,8015.0,7283.0,0.7924,0.2076,0.1996,9.731,0.1558,0.2014,0.0141,0.7475,0.4468999999999999,豪3,2350/3600,8.0,0.2984,0.1018,10695.0,0.2509,0.3179,0.159,0.2835,0.1328,1476.0,834.0,642.0,-21.0,19862.0,0.5473463829787231,0.38832127659574467,0.0645
1399,豪1,822/2800,0.2324,0.1384,0.3535,0.188,0.1199,0.477,0.3181,0.1757,12.15,6112.0,5566.0,2.489,0.0786,豪1.44,1.6 (1199),0.4760999999999999,0.1498,0.1125,2533.0,7880.0,7251.0,0.728,0.272,0.1789,9.623,0.1343,0.2266,0.0097,0.7034999999999999,0.4331,豪3,3477/3600,6.0,0.3365999999999999,0.098,10447.0,0.1901,0.3453,0.1503,0.3303,0.1224,1421.0,770.0,650.0,6.0,14666.0,0.3599430722891565,0.45210167814113594,0.188
597,聖1,520/4000,0.2194,0.1132,0.3706,0.2105,0.1369,0.4204,0.2648999999999999,0.1568,12.345,6428.0,5435.0,2.41,0.0436,聖1.95,2.9 (1184),0.5490999999999999,0.1144999999999999,0.089,3678.0,8330.0,6696.0,0.8373999999999999,0.1626,0.1902,9.306,0.1176,0.2048,0.0112,0.8170000000000001,0.5971,聖1,3943/4000,5.0,0.3371,0.1055,10174.0,0.1586,0.2776,0.1186,0.3287,0.1362,1410.0,615.0,795.0,96.0,6236.0,0.39242880583409295,0.39686704649042825,0.2105
159,豪1,797/2800,0.1853999999999999,0.1235999999999999,0.3528,0.1359,0.1422,0.4050999999999999,0.3233,0.1734,12.512,7092.0,5296.0,2.56,0.0881,豪-0.01,-3.7 (214),0.4429,0.1349,0.1003,2776.0,8441.0,6285.0,0.7612000000000001,0.2387999999999999,0.1834,10.222,0.1765,0.2266,0.0069,0.7646999999999999,0.526,豪1,2056/2800,3.0,0.375,0.1084,9956.0,0.1893,0.3641,0.1391,0.2579,0.1484,1315.0,654.0,660.0,-83.0,1667.0,0.41423333333333356,0.44972529665587946,0.1359
200,豪2,2214/3200,0.2171999999999999,0.1201,0.3465,0.1096,0.1367,0.3937,0.3135,0.1805999999999999,12.143,6176.0,5689.0,2.495,0.075,豪3.12,3.3 (298),0.5594,0.1266,0.095,3261.0,7611.0,7260.0,0.8206,0.1794,0.2401,9.245,0.1319,0.1368,0.0158,0.7493000000000001,0.5119,豪2,2214/3200,5.0,0.283,0.1052,10415.0,0.1905,0.3056,0.1169999999999999,0.2948,0.1429,1342.0,683.0,659.0,-53.0,2099.0,0.46513646408839776,0.4255055248618787,0.1096
105,豪1,1562/2800,0.216,0.1449,0.4,0.1333,0.1268999999999999,0.4255,0.2223,0.1962,12.551,6749.0,6222.0,2.59,0.0951999999999999,豪-1.69,-12.3 (127),0.5046,0.133,0.1193,3093.0,8535.0,7748.0,0.8393999999999999,0.1606,0.1789,9.759,0.1055,0.2182,0.0046,0.9257,0.5743,豪1,2345/2800,5.0,0.3545,0.1128,10679.0,0.1801,0.2236,0.1457,0.3968,0.1052999999999999,1458.0,902.0,556.0,-108.0,1111.0,0.45834500000000006,0.4083733333333333,0.1333
1466,傑3,850/2000,0.2253,0.1619,0.3481,0.076,0.1206,0.583,0.4646,0.179,12.215,6504.0,5756.0,2.562,0.0859,豪-0.70,5.3,0.4806,0.1355,0.1059,2721.0,7866.0,7199.0,0.8361,0.1639,0.1889999999999999,9.423,0.1591,0.1905,0.003,0.6851,0.4094,豪2,3195/3200,6.0,0.308,0.1043999999999999,10659.0,0.1497,0.4851,0.1691,0.2628999999999999,0.1286999999999999,1465.0,932.0,533.0,-60.0,15135.0,0.38183488681757655,0.5421364403018196,0.076
1057,豪1,1448/2800,0.2287,0.1730999999999999,0.3696,0.1174,0.1105,0.6346,0.3977,0.1937,12.604,7062.0,6070.0,2.47,0.1164,豪1.39,1.5 (891),0.4936999999999999,0.1449,0.103,3073.0,8606.0,7347.0,0.7363,0.2637,0.192,10.029,0.1444,0.2164,0.0096,0.7478,0.4745,豪3,2325/3600,6.0,0.3293999999999999,0.0908,10426.0,0.1621,0.4243,0.1846999999999999,0.2672,0.1285,1615.0,1051.0,565.0,3.0,10728.0,0.4181446873633581,0.4646499344118933,0.1174
907,傑3,1387/2000,0.2239,0.1534,0.3682999999999999,0.094,0.1229,0.5246,0.2882,0.2256,12.448,6665.0,5764.0,2.51,0.0882,豪0.58,10.2,0.4875,0.1361,0.1022,2922.0,8186.0,7111.0,0.7829,0.2171,0.1766,9.983,0.154,0.2309,0.008,0.6962,0.4734,豪3,2608/3600,5.0,0.3275,0.0942,10192.0,0.2001,0.2978,0.1586,0.3223,0.1265,1492.0,884.0,608.0,-13.0,9411.0,0.4912014292094686,0.4148586869138008,0.094
3398,聖3,3284/9000,0.2097,0.1115,0.368,0.1316,0.1467,0.4014,0.3363,0.166,12.157,6591.0,5369.0,2.424,0.0586,聖1.32,-5.3 (624),0.5086999999999999,0.1346,0.1038,3312.0,8501.0,6962.0,0.8115000000000001,0.1885,0.1923,9.428,0.1481,0.2047,0.0113999999999999,0.7368000000000001,0.497,聖3,4777/9000,6.0,0.3217,0.1043,10600.0,0.2004,0.3711,0.123,0.2904,0.1604,1382.0,599.0,784.0,83.0,35932.0,0.40269051025274205,0.46572017167381974,0.1316
293,豪2,1573/3200,0.2347,0.1614999999999999,0.3399,0.0941,0.1074,0.546,0.2996,0.2403,12.5,6842.0,5720.0,2.457,0.0922,豪2.18,0.7 (2515),0.4499,0.1481,0.1084,2822.0,8885.0,6971.0,0.7421,0.2579,0.1878999999999999,10.257,0.144,0.2409,0.0069,0.7709,0.5158,豪3,3105/3600,6.0,0.2622,0.0965,10815.0,0.2203999999999999,0.3102,0.1672,0.3486999999999999,0.0726,1606.0,924.0,682.0,32.0,3034.0,0.4606347251810822,0.4451236472092031,0.0941
1847,魂2,5.1/20.0,0.2228,0.1089,0.3707,0.1151,0.1406,0.3695,0.3352,0.1746,12.067,6277.0,5194.0,2.362,0.0466,聖4.31,3.7 (7),0.523,0.1288,0.1016,3257.0,8040.0,6821.0,0.8490000000000001,0.151,0.2072,9.214,0.1434,0.1907999999999999,0.005,0.7506999999999999,0.5266,魂2,11.2/20.0,5.0,0.3581,0.1001,10402.0,0.2064,0.3616,0.1175,0.3159,0.134,1399.0,566.0,833.0,144.0,19574.0,0.40985547576301623,0.4752678635547576,0.1151
128,豪1,380/2800,0.2026,0.1325,0.3792,0.1784,0.128,0.4353,0.1581,0.2041,12.357,6692.0,5218.0,2.672,0.1094,豪-2.88,-18.2 (21),0.5498,0.1255,0.0923,3335.0,7874.0,6676.0,0.8376,0.1624,0.1956,9.213,0.1033,0.1141,0.0074,0.7823,0.5314,豪1,2257/2800,4.0,0.2885999999999999,0.1032,11456.0,0.1932,0.1705,0.1429,0.3429,0.1476,1355.0,692.0,664.0,-67.0,1328.0,0.5538705824284305,0.2675838598223099,0.1784
692,傑3,384/2000,0.209,0.1365,0.368,0.0891,0.1202999999999999,0.4894,0.3596,0.1782,12.284,6613.0,5770.0,2.566,0.0896,豪-0.81,5.0,0.498,0.1373,0.1022,3045.0,8418.0,7510.0,0.8069,0.1931,0.1994999999999999,9.584,0.1389,0.2051,0.008,0.7893000000000001,0.506,豪3,1843/3600,7.0,0.3285,0.0982,10573.0,0.1792,0.375,0.1423,0.2827,0.1177999999999999,1382.0,788.0,595.0,-46.0,7032.0,0.4246105263157895,0.4864063157894737,0.08910000000000001
