記録対戦数,記録段位,記録点数,和了率,放銃率,ツモ率,ダマ率,流局率,流局聴牌率,副露率,立直率,和了巡数,平均和了,平均放銃,平均順位,飛び率,立直和了,立直放銃A,立直放銃B,立直収支,立直収入,立直支出,先制率,追っかけ率,追っかけられ率,立直巡目,立直流局,一発率,振聴率,立直多面,立直良形,最高段位,最高点数,最大連荘,裏ドラ率,痛い親かぶり率,痛い親かぶり平均,放銃時立直率,放銃時副露率,副露後放銃率,副露後和了率,副露後流局率,打点効率,銃点損失,調整打点効率,局収支,総計局数,和了時立直率,和了時副露率,和了時ダマ率
126,傑3,1092/2000,0.25120000000000003,0.1656,0.3028,0.0694,0.0911,0.5390999999999999,0.40409999999999996,0.18460000000000001,12.342,6722,5648,2.333,0.127,0.5837,0.10300000000000001,0.0601,3988,8315,7238,0.8155,0.1845,0.17170000000000002,10.098,0.1073,0.2868,0.0043,0.8069,0.4979,豪2,1600/3200,5,0.3529,0.15289999999999998,10272,0.1148,0.42579999999999996,0.1745,0.3118,0.102,1688,935,753,193,1262,0.42894514331210193,0.501585907643312,0.0694
224,傑3,1031/2000,0.1736,0.1193,0.2949,0.0564,0.1246,0.3143,0.18780000000000002,0.2163,12.251,7258,5848,2.621,0.09820000000000001,0.5144,0.1317,0.0967,3148,8203,6897,0.8951,0.10490000000000001,0.2407,9.542,0.10490000000000001,0.22399999999999998,0.0103,0.6132,0.3395,傑3,1825/2000,4,0.344,0.1066,10762,0.23879999999999998,0.2127,0.1351,0.2796,0.1161,1260,698,562,-140,2247,0.6409258064516128,0.3024705069124425,0.0564
509,豪1,914/2800,0.22469999999999998,0.153,0.2787,0.0596,0.10830000000000001,0.5073,0.35,0.22649999999999998,12.228,6352,5979,2.511,0.1041,0.48869999999999997,0.1365,0.1017,2566,7665,7420,0.7990999999999999,0.2009,0.21739999999999998,9.500,0.1226,0.2082,0.0139,0.6426000000000001,0.38520000000000004,豪1,1916/2800,6,0.32380000000000003,0.0885,10663,0.2021,0.3951,0.1728,0.2876,0.1125,1428,915,513,-91,5077,0.4926148197596795,0.44797507788161994,0.0596
246,傑3,1027/2000,0.2162,0.1249,0.2802,0.030699999999999998,0.1091,0.4449,0.2851,0.2494,12.333,6932,5795,2.463,0.08130000000000001,0.4842,0.11810000000000001,0.09820000000000001,2813,8121,7899,0.807,0.193,0.2546,9.668,0.1198,0.2268,0.01,0.5972999999999999,0.3478,豪1,2683/2800,5,0.3333,0.107,10369,0.2359,0.2824,0.12369999999999999,0.3115,0.10189999999999999,1499,724,775,53,2410,0.558554486586494,0.4107708140610546,0.030699999999999998
1160,傑3,839/2000,0.2352,0.1567,0.3195,0.10300000000000001,0.1008,0.5759000000000001,0.45520000000000005,0.16829999999999998,12.325,6365,5983,2.482,0.0888,0.5556,0.11109999999999999,0.08130000000000001,3278,7577,6999,0.8212,0.1788,0.2237,9.358,0.10859999999999999,0.2009,0.0146,0.8009999999999999,0.4949,豪1,2070/2800,5,0.2964,0.09849999999999999,10787,0.1193,0.494,0.17010000000000003,0.2581,0.11539999999999999,1497,938,559,6,11765,0.3975658163265306,0.499520068027211,0.10300000000000001
323,傑3,193/2000,0.2193,0.1597,0.3019,0.1617,0.1092,0.4598,0.3433,0.1528,12.173,6786,6040,2.560,0.10529999999999999,0.5051,0.1376,0.10679999999999999,3012,8332,7661,0.7885,0.2115,0.20329999999999998,9.847,0.1273,0.252,0.0062,0.7720999999999999,0.47229999999999994,傑3,1575/2000,7,0.2846,0.1025,10917,0.1316,0.35359999999999997,0.16449999999999998,0.31079999999999997,0.09230000000000001,1488,965,524,-95,3187,0.3519347013223894,0.4865373461012311,0.1617
1220,傑1,744/1200,0.1631,0.1059,0.32020000000000004,0.3074,0.1427,0.3247,0.20350000000000001,0.13470000000000001,12.549,7018,5701,2.650,0.0746,0.4729,0.1324,0.0877,3080,8842,6787,0.638,0.36200000000000004,0.158,10.408,0.12279999999999999,0.2346,0.0149,0.7078,0.4353,傑3,1212/2000,5,0.3102,0.09759999999999999,10610,0.1684,0.2193,0.11410000000000001,0.242,0.1777,1144,604,541,-214,12450,0.3905556713672594,0.30194359288779893,0.3074
622,豪1,367/2800,0.2332,0.1442,0.3256,0.1436,0.1061,0.4226,0.2943,0.20559999999999998,12.451,6718,5814,2.474,0.0868,0.505,0.1458,0.10859999999999999,2919,8209,7153,0.73,0.27,0.2118,10.245,0.09849999999999999,0.2151,0.0132,0.7591,0.4632,豪2,1636/3200,6,0.34869999999999995,0.1092,10789,0.20800000000000002,0.2942,0.1442,0.3257,0.10949999999999999,1566,838,728,82,6270,0.4452315608919382,0.41103563464837045,0.1436
265,傑3,1031/2000,0.2318,0.1634,0.32299999999999995,0.0934,0.0965,0.4843,0.3157,0.20670000000000002,12.288,6845,5753,2.494,0.0943,0.5202,0.1103,0.0809,3449,8306,6117,0.7720999999999999,0.2279,0.2096,10.033,0.10289999999999999,0.2403,0.0129,0.7482,0.4743,豪1,1400/2800,4,0.3322,0.0783,10304,0.13949999999999999,0.3395,0.1757,0.3249,0.0866,1586,940,647,24,2632,0.46387118205349437,0.44249754098360655,0.0934
131,豪1,1339/2800,0.2257,0.11289999999999999,0.36310000000000003,0.10830000000000001,0.1366,0.29469999999999996,0.25379999999999997,0.1783,12.296,6674,5736,2.313,0.0305,0.629,0.11689999999999999,0.08869999999999999,4115,8163,7407,0.7823,0.2177,0.17739999999999997,9.089,0.0645,0.23079999999999998,0.008100000000000001,0.8387,0.6089,豪1,1629/2800,4,0.3141,0.09119999999999999,11161,0.18469999999999998,0.2484,0.1105,0.3513,0.1105,1507,647,859,189,1391,0.4969016393442622,0.3950373947718209,0.10830000000000001
374,傑3,153/2000,0.2359,0.1793,0.319,0.033,0.0934,0.6,0.4779,0.20629999999999998,12.207,6320,5837,2.594,0.131,0.5006,0.1421,0.1069,2609,7605,7206,0.7862,0.2138,0.2126,9.825,0.1107,0.2161,0.0101,0.7535,0.4669,傑3,1739/2000,5,0.294,0.1183,10972,0.1635,0.45880000000000004,0.1721,0.2611,0.1059,1491,1046,444,-160,3854,0.43778626536668086,0.5289516320474777,0.033
436,傑3,1098/2000,0.25329999999999997,0.1656,0.3039,0.068,0.08410000000000001,0.6383,0.4594,0.1839,12.297,6289,6063,2.459,0.0849,0.5195000000000001,0.10710000000000001,0.0754,3582,8597,6548,0.7847,0.21530000000000002,0.1886,9.860,0.11800000000000001,0.2014,0.0097,0.7445,0.4514,豪1,2280/2800,6,0.3747,0.09939999999999999,10764,0.1189,0.4743,0.171,0.3059,0.0833,1593,1004,589,74,4469,0.37716561389656544,0.5547984998026056,0.068
362,傑3,884/2000,0.2394,0.18350000000000002,0.316,0.0684,0.085,0.6611,0.32159999999999994,0.2569,12.261,6757,6031,2.489,0.1326,0.4802,0.1462,0.1121,2807,8525,7505,0.7736,0.22640000000000002,0.2297,9.657,0.1121,0.25170000000000003,0.0209,0.7293000000000001,0.4236,傑3,1841/2000,4,0.3547,0.10369999999999999,11001,0.2046,0.3538,0.20190000000000002,0.3099,0.08960000000000001,1618,1107,511,-34,3542,0.5153023391812867,0.4163067669172932,0.0684
168,豪1,1499/2800,0.22920000000000001,0.1149,0.3002,0.1365,0.1251,0.3818,0.2582,0.2053,12.135,6632,6050,2.417,0.0833,0.5125,0.13570000000000002,0.09140000000000001,3246,8781,8322,0.8089,0.1911,0.2133,9.556,0.1219,0.2541,0.0111,0.7645000000000001,0.49310000000000004,豪1,2182/2800,6,0.3784,0.1085,10729,0.2426,0.2525,0.11230000000000001,0.359,0.1211,1520,695,825,176,1758,0.4590586823734729,0.4044232111692844,0.1365
1380,傑2,700/1400,0.2036,0.1618,0.2922,0.1923,0.1043,0.4697,0.2305,0.19260000000000002,12.511,7341,6094,2.575,0.1072,0.48340000000000005,0.1494,0.1106,2732,8331,7530,0.7365999999999999,0.2634,0.1925,10.110,0.1174,0.2468,0.0034000000000000002,0.6695,0.4125,豪1,1573/2800,5,0.3155,0.09570000000000001,10610,0.1779,0.22469999999999998,0.1577,0.3093,0.0984,1494,986,508,-120,13617,0.45728310412573686,0.35016527504911593,0.19230000000000003
122,豪2,2890/3200,0.23920000000000002,0.1318,0.2993,0.051,0.13019999999999998,0.45630000000000004,0.2669,0.2612,12.050,6937,5990,2.352,0.0738,0.5047,0.1402,0.109,3053,8009,6240,0.8223999999999999,0.1776,0.2368,9.355,0.134,0.22219999999999998,0.015600000000000001,0.7352,0.4548,豪2,2890/3200,5,0.321,0.0902,11130,0.2778,0.2284,0.1128,0.3567,0.13720000000000002,1659,790,870,233,1229,0.5511188963210703,0.39800681438127095,0.051
1706,傑2,283/1400,0.2361,0.1775,0.319,0.046900000000000004,0.0901,0.7037,0.5763,0.1536,12.551,6698,6093,2.516,0.10490000000000001,0.5192,0.12960000000000002,0.0962,3362,8543,7073,0.7845,0.2155,0.2097,9.415,0.1116,0.2097,0.005,0.7896,0.4458,豪1,2382/2800,7,0.3287,0.1009,10897,0.1121,0.5965,0.1838,0.2522,0.0975,1582,1082,500,-21,16977,0.3377768742058449,0.6155987293519695,0.046900000000000004
795,傑3,1620/2000,0.2075,0.1408,0.3286,0.1732,0.1082,0.4731,0.31679999999999997,0.153,12.409,6909,5765,2.465,0.0717,0.5502,0.1159,0.0737,3833,8741,7089,0.782,0.218,0.1937,9.747,0.1013,0.19440000000000002,0.0194,0.8323,0.5599000000000001,豪2,1843/3200,5,0.3328,0.1035,10539,0.1259,0.3204,0.1424,0.2758,0.1217,1434,812,622,1,8067,0.40568963855421686,0.42107681927710844,0.1732
225,傑1,892/1200,0.1978,0.1539,0.32880000000000004,0.024900000000000002,0.1104,0.41869999999999996,0.2817,0.22699999999999998,12.207,7267,6153,2.609,0.1067,0.4921,0.17190000000000003,0.1225,2672,8106,6759,0.7925,0.2075,0.1996,9.777,0.1047,0.249,0.002,0.7490000000000001,0.4111,傑2,1043/1400,5,0.3454,0.11199999999999999,10707,0.2536,0.28859999999999997,0.1576,0.2882,0.1035,1438,947,491,-171,2229,0.5647457027300302,0.41044459049544996,0.024900000000000002
576,傑3,1511/2000,0.2159,0.1371,0.3246,0.09029999999999999,0.10529999999999999,0.4286,0.29460000000000003,0.21109999999999998,12.222,6816,5690,2.481,0.0677,0.5296,0.12869999999999998,0.098,3154,8061,7150,0.8065000000000001,0.1935,0.2065,9.636,0.0947,0.2034,0.0259,0.8243,0.4794,豪1,1635/2800,5,0.29969999999999997,0.092,10558,0.19829999999999998,0.2968,0.1381,0.2873,0.1207,1472,780,692,23,5849,0.5178256600277906,0.3920267716535433,0.09029999999999999
766,傑3,854/2000,0.2045,0.1422,0.3333,0.11810000000000001,0.114,0.47490000000000004,0.3232,0.1861,12.605,7228,5908,2.526,0.10310000000000001,0.5065999999999999,0.1186,0.09210000000000002,3441,8887,7487,0.7704000000000001,0.2296,0.2107,10.113,0.1277,0.21350000000000002,0.0195,0.7313,0.4515,傑3,1965/2000,5,0.3264,0.0898,10983,0.1553,0.34159999999999996,0.1503,0.2664,0.1225,1478,840,638,-2,7702,0.4610183863080684,0.4210292420537898,0.1181
561,豪1,674/2800,0.20350000000000001,0.1483,0.33649999999999997,0.035,0.1192,0.4507,0.2672,0.2469,12.580,6922,5655,2.570,0.09269999999999999,0.5324,0.1282,0.0951,3069,7783,7298,0.8271,0.1729,0.2003,9.947,0.12179999999999999,0.24760000000000001,0.0209,0.7817000000000001,0.47119999999999995,豪1,1400/2800,7,0.3356,0.10369999999999999,10899,0.2134,0.3094,0.1718,0.243,0.1398,1409,839,570,-110,5622,0.6459437837837838,0.3190643734643735,0.035
802,豪1,1171/2800,0.2159,0.1463,0.3343,0.05,0.1018,0.5238,0.33659999999999995,0.2224,12.314,6840,5846,2.554,0.0898,0.48719999999999997,0.1355,0.1042,2871,8300,7266,0.7547,0.24530000000000002,0.2274,9.644,0.1159,0.2059,0.0134,0.6918000000000001,0.4318,豪1,2448/2800,6,0.3261,0.1007,10792,0.2059,0.34490000000000004,0.1499,0.2873,0.1042,1477,855,621,-9,8065,0.5018679018063917,0.4479165354330708,0.05
260,傑3,763/2000,0.2121,0.126,0.3178,0.1382,0.11230000000000001,0.3492,0.342,0.16870000000000002,12.383,6535,5966,2.531,0.0731,0.5236999999999999,0.0993,0.07,3395,8344,7598,0.7765000000000001,0.2235,0.2144,9.698,0.09480000000000001,0.19399999999999998,0.0113,0.7437999999999999,0.39299999999999996,傑3,1457/2000,4,0.3664,0.1003,10997,0.1329,0.3353,0.12359999999999999,0.2762,0.1336,1386,752,634,-83,2626,0.41654026402640265,0.44535785007072143,0.1382
141,傑1,655/1200,0.23370000000000002,0.17059999999999997,0.3558,0.0429,0.0932,0.5692,0.44520000000000004,0.19,12.473,6217,6017,2.709,0.10640000000000001,0.5019,0.1396,0.0906,2808,8019,7524,0.8038,0.1962,0.2189,9.781,0.1283,0.1729,0.0264,0.6755,0.36229999999999996,傑1,1016/1200,4,0.31579999999999997,0.11109999999999999,10947,0.1555,0.4412,0.1691,0.2882,0.0998,1453,1027,426,-175,1395,0.40804878048780485,0.5490228498074455,0.0429
483,豪1,897/2800,0.2047,0.1535,0.3274,0.1376,0.10220000000000001,0.501,0.2756,0.1968,12.453,7342,6143,2.520,0.1035,0.5119,0.1551,0.11710000000000001,3090,8627,7510,0.7169,0.28309999999999996,0.1963,10.103,0.102,0.214,0.0163,0.757,0.45770000000000005,豪1,1565/2800,4,0.3771,0.0975,10865,0.1989,0.3018,0.1681,0.275,0.12390000000000001,1503,943,560,-50,4685,0.4921442110405472,0.37024914509037626,0.1376
278,豪1,711/2800,0.2583,0.1536,0.3122,0.10679999999999999,0.0901,0.5115999999999999,0.37420000000000003,0.2161,12.300,6737,6089,2.388,0.0935,0.5299,0.1422,0.0953,3265,8353,6983,0.7818999999999999,0.2181,0.20190000000000002,10.032,0.09050000000000001,0.2134,0.016200000000000003,0.769,0.4927,豪1,1485/2800,5,0.3171,0.1014,11072,0.2,0.3886,0.1595,0.3106,0.1035,1740,935,805,179,2865,0.44332710027100275,0.449967169957414,0.10679999999999999
818,傑3,1156/2000,0.2187,0.1576,0.3189,0.0704,0.1073,0.4879,0.3329,0.2048,12.465,7153,6034,2.491,0.1002,0.509,0.1264,0.09269999999999999,3193,8354,7168,0.8339,0.1661,0.2268,9.700,0.1233,0.2151,0.0066,0.7136,0.4242,豪1,2036/2800,6,0.3191,0.1065,10378,0.1642,0.36119999999999997,0.171,0.29760000000000003,0.0984,1564,951,614,-1,8116,0.4766492912665752,0.4529997256515775,0.0704
1757,士3,500/1000,0.2382,0.19079999999999997,0.332,0.053,0.0886,0.6605,0.2969,0.2611,12.505,7025,6159,2.578,0.10980000000000001,0.4769,0.1451,0.1076,2855,8478,6976,0.7368000000000001,0.2632,0.1993,10.214,0.1215,0.2275,0.0121,0.6914,0.4057,豪1,1866/2800,6,0.3261,0.1097,10703,0.1986,0.2805,0.1802,0.34020000000000006,0.0851,1673,1175,498,-65,17681,0.5227480688497061,0.4240360201511336,0.053
275,傑3,728/2000,0.2812,0.1839,0.3043,0.0169,0.0801,0.6895,0.5799,0.162,12.418,5693,6153,2.549,0.1418,0.5598,0.1219,0.0926,3661,8209,6641,0.8014,0.1986,0.2009,9.490,0.11289999999999999,0.2702,0.0068000000000000005,0.7245999999999999,0.41759999999999997,傑3,1144/2000,6,0.2702,0.12029999999999999,10470,0.1074,0.5905,0.1873,0.32030000000000003,0.0757,1601,1132,469,-12,2735,0.32250213371266,0.6605333214793742,0.0169
127,傑1,995/1200,0.21170000000000003,0.1917,0.3066,0.0109,0.0951,0.6341,0.41340000000000005,0.2009,12.180,6429,6118,2.693,0.13390000000000002,0.4885,0.15380000000000002,0.13849999999999998,2423,7815,7938,0.8231,0.1769,0.2115,9.495,0.1423,0.18899999999999997,0.0115,0.7,0.37310000000000004,傑1,1161/1200,5,0.28350000000000003,0.0926,10008,0.1613,0.4194,0.19440000000000002,0.2692,0.0916,1361,1173,189,-350,1294,0.46357888521492674,0.525683892300425,0.0109
876,豪1,1240/2800,0.2492,0.1635,0.3262,0.1539,0.092,0.6097,0.3544,0.17629999999999998,12.242,6276,6014,2.471,0.0833,0.5364,0.1297,0.0968,3118,7842,7096,0.7868,0.2132,0.21059999999999998,9.486,0.0949,0.2241,0.006999999999999999,0.7925,0.5572,豪2,2241/3200,6,0.3196,0.1059,10690,0.1398,0.3738,0.1724,0.3282,0.0922,1564,983,581,31,8968,0.3794836276083467,0.46674991974317814,0.1539
116,豪1,1627/2800,0.2515,0.16140000000000002,0.3243,0.0304,0.1003,0.5,0.3475,0.2218,12.493,6910,5491,2.405,0.0431,0.5632,0.092,0.069,4095,8714,7113,0.8084,0.1916,0.2299,9.533,0.1073,0.1973,0.0192,0.659,0.4636,豪1,2303/2800,4,0.2925,0.1346,10829,0.1263,0.3632,0.16870000000000002,0.3423,0.0782,1738,886,851,239,1177,0.49669089463220684,0.4729592445328032,0.030400000000000003
287,傑3,1000/2000,0.1794,0.1273,0.26839999999999997,0.0974,0.1305,0.3661,0.2782,0.18719999999999998,12.131,7379,5941,2.533,0.0836,0.4876,0.1371,0.10099999999999999,2765,7963,7082,0.8248000000000001,0.1752,0.1848,9.841,0.141,0.2539,0.019,0.8170999999999999,0.47619999999999996,豪1,1721/2800,4,0.3281,0.08779999999999999,10368,0.20170000000000002,0.3165,0.1449,0.25379999999999997,0.1282,1324,756,567,-181,2804,0.5087999999999999,0.3935739130434782,0.0974
2628,豪1,410/2800,0.2466,0.15410000000000001,0.3102,0.0736,0.09300000000000001,0.5249,0.4093,0.1848,12.396,6636,5977,2.405,0.08869999999999999,0.5336,0.1229,0.0908,3265,8085,7156,0.789,0.21100000000000002,0.2079,9.650,0.10619999999999999,0.21600000000000003,0.011699999999999999,0.7101000000000001,0.4549,豪3,2530/3600,6,0.3312,0.10039999999999999,10707,0.1474,0.43229999999999996,0.1628,0.3172,0.08960000000000001,1637,921,716,141,26330,0.3998754257907542,0.5264799675587997,0.0736
319,豪1,667/2800,0.2155,0.1444,0.3144,0.1252,0.0975,0.6038,0.33509999999999995,0.179,12.113,6314,5394,2.486,0.069,0.4966,0.1267,0.0925,2845,7950,7335,0.8031,0.19690000000000002,0.2158,9.784,0.1182,0.2379,0.024,0.7842,0.46399999999999997,豪2,1984/3200,6,0.32409999999999994,0.0801,10210,0.15710000000000002,0.327,0.1409,0.2973,0.1153,1361,779,582,-38,3262,0.41248909512761023,0.4622980510440835,0.1252
1042,傑3,1223/2000,0.1936,0.1542,0.3207,0.1776,0.1105,0.48710000000000003,0.24600000000000002,0.1725,12.763,7981,5773,2.485,0.0969,0.5422,0.122,0.0828,3585,8496,6884,0.7653,0.2347,0.2021,9.952,0.0933,0.221,0.011000000000000001,0.8669,0.5577000000000001,豪1,2542/2800,5,0.34619999999999995,0.08410000000000001,10615,0.1365,0.2681,0.168,0.2671,0.12119999999999999,1545,890,655,55,10500,0.48310692148760326,0.3393935950413224,0.1776
590,傑1,489/1200,0.2039,0.157,0.32659999999999995,0.1191,0.1112,0.4918,0.253,0.2053,12.404,7217,5973,2.590,0.11359999999999999,0.5008,0.13449999999999998,0.1023,3224,8742,7293,0.752,0.248,0.21739999999999998,10.255,0.1264,0.22829999999999998,0.0105,0.7774,0.4409,豪1,1488/2800,5,0.3264,0.1116,10872,0.17579999999999998,0.2432,0.1509,0.3037,0.1091,1472,938,534,-107,6051,0.5042385483079942,0.37683227072094166,0.11909999999999998
197,豪1,179/2800,0.23620000000000002,0.1349,0.3201,0.09210000000000002,0.1112,0.52,0.3552,0.1971,12.409,6289,5734,2.426,0.0812,0.5063,0.1103,0.0802,3360,8317,6239,0.7669,0.23309999999999997,0.198,9.987,0.1278,0.2079,0.015,0.8371,0.49119999999999997,豪1,1659/2800,4,0.3119,0.08800000000000001,10697,0.1612,0.40659999999999996,0.15439999999999998,0.32270000000000004,0.1085,1485,773,712,135,2024,0.4224882726502963,0.4852795935647756,0.09210000000000002
268,豪2,789/3200,0.23199999999999998,0.1438,0.3398,0.051500000000000004,0.102,0.4286,0.322,0.2084,12.376,6510,5982,2.507,0.1007,0.5251,0.129,0.10220000000000001,2878,7795,7982,0.828,0.172,0.2527,9.478,0.0968,0.1775,0.0018,0.7276,0.44439999999999996,豪2,2181/3200,4,0.3072,0.1223,10036,0.187,0.3013,0.1346,0.34340000000000004,0.0916,1510,860,650,-22,2677,0.4716846551724138,0.47661551724137946,0.051500000000000004
155,傑3,1293/2000,0.24059999999999998,0.14730000000000001,0.3747,0.0633,0.10099999999999999,0.5157,0.2787,0.2463,12.148,6922,5801,2.477,0.0645,0.5025999999999999,0.1366,0.10310000000000001,3095,8473,7132,0.7938,0.20620000000000002,0.2139,9.693,0.10310000000000001,0.21539999999999998,0.0077,0.6286,0.36619999999999997,傑3,1293/2000,5,0.2564,0.1,10765,0.2284,0.2672,0.1412,0.36450000000000005,0.1002,1666,855,811,191,1575,0.5145069825436409,0.4222200748129676,0.0633
282,豪1,950/2800,0.2354,0.1292,0.3299,0.0774,0.1024,0.4631,0.3454,0.2082,12.098,6041,5815,2.493,0.078,0.5428999999999999,0.1155,0.0842,3276,7931,7224,0.8053,0.19469999999999998,0.1881,9.505,0.0875,0.228,0.0033,0.7243999999999999,0.4191,豪1,1804/2800,4,0.304,0.1013,10107,0.1862,0.34840000000000004,0.1303,0.3015,0.09050000000000001,1422,751,671,12,2910,0.4801689889549702,0.4423878504672897,0.0774
548,傑2,691/1400,0.1972,0.1433,0.3236,0.1632,0.1104,0.43700000000000006,0.1963,0.203,12.371,6856,5663,2.568,0.0858,0.52,0.1273,0.0953,3075,8132,7672,0.7934,0.2066,0.2262,9.724,0.1104,0.23120000000000002,0.0125,0.7818999999999999,0.4705,傑3,1763/2000,4,0.3699,0.08900000000000001,10263,0.18030000000000002,0.21309999999999998,0.15560000000000002,0.3029,0.09390000000000001,1352,812,540,-91,5532,0.5352941176470589,0.3015175963488844,0.1632
204,豪2,1603/3200,0.2259,0.15839999999999999,0.2945,0.1341,0.10279999999999999,0.4879,0.2691,0.2026,12.613,7096,6114,2.480,0.0931,0.5440999999999999,0.1471,0.1005,3726,8946,6982,0.8186,0.1814,0.2279,9.970,0.1275,0.2793,0.0098,0.7451000000000001,0.4485,豪2,3067/3200,4,0.3018,0.125,11600,0.1881,0.2759,0.1624,0.3173,0.1015,1603,968,635,15,2014,0.4879799026117751,0.37797888446215144,0.1341
754,傑2,809/1400,0.19149999999999998,0.1166,0.3159,0.1423,0.1245,0.3455,0.2548,0.1764,12.372,7152,5465,2.500,0.059699999999999996,0.5558,0.11599999999999999,0.0828,3965,8734,6385,0.8108,0.1892,0.21289999999999998,9.726,0.1042,0.2061,0.0074,0.8278,0.5617,豪1,1846/2800,6,0.2992,0.102,10678,0.17559999999999998,0.2919,0.1336,0.26,0.1377,1370,637,733,21,7670,0.5119745169712794,0.34594255874673635,0.1423
653,傑3,801/2000,0.2348,0.17129999999999998,0.3066,0.1184,0.0882,0.627,0.4313,0.17980000000000002,12.437,6576,6087,2.544,0.1225,0.48710000000000003,0.1478,0.1065,2616,7947,7093,0.7731999999999999,0.2268,0.21309999999999998,9.256,0.09970000000000001,0.20989999999999998,0.0086,0.7286,0.42229999999999995,豪1,2009/2800,6,0.3404,0.10189999999999999,10232,0.1551,0.4346,0.1726,0.27690000000000003,0.0989,1544,1043,501,-80,6473,0.37300076660988085,0.5086327512776831,0.11839999999999999
184,傑3,1400/2000,0.22519999999999998,0.1382,0.307,0.1727,0.1107,0.5122,0.3256,0.16899999999999998,12.466,6943,5654,2.440,0.0435,0.5176,0.131,0.099,2662,7320,7224,0.8115000000000001,0.1885,0.1757,9.973,0.115,0.20370000000000002,0.0096,0.7636,0.48560000000000003,傑3,1777/2000,5,0.3148,0.11900000000000001,11084,0.1602,0.34380000000000005,0.1459,0.3035,0.1144,1563,782,782,171,1852,0.38842984014209586,0.43880817051509774,0.1727
161,豪1,134/2800,0.2145,0.122,0.3469,0.0554,0.11630000000000001,0.3763,0.344,0.19140000000000001,12.146,6899,5558,2.373,0.049699999999999994,0.5392,0.134,0.10460000000000001,3625,8668,6351,0.7974,0.2026,0.2255,9.119,0.0817,0.2303,0.0098,0.7254999999999999,0.4902,豪1,1748/2800,4,0.297,0.10550000000000001,10750,0.21030000000000001,0.3795,0.13449999999999998,0.2891,0.12359999999999999,1480,678,802,75,1599,0.48113230769230775,0.4636382284382284,0.055400000000000005
164,傑1,300/1200,0.2311,0.19469999999999998,0.30079999999999996,0.013600000000000001,0.0933,0.6242,0.41450000000000004,0.2348,12.056,7110,6292,2.677,0.1402,0.48,0.1813,0.12,2565,8269,6790,0.7493000000000001,0.2507,0.2027,9.844,0.1093,0.1833,0.0027,0.6667000000000001,0.4232,傑2,1309/1400,4,0.3556,0.11380000000000001,12100,0.2186,0.3826,0.17980000000000002,0.2779,0.0891,1643,1225,418,-186,1597,0.487684984855041,0.4984402855906533,0.013600000000000001
217,傑3,984/2000,0.22460000000000002,0.135,0.3256,0.1143,0.1276,0.40270000000000006,0.28600000000000003,0.1746,12.361,6428,6010,2.470,0.1014,0.5636,0.11470000000000001,0.0898,3638,8166,7320,0.8678,0.1322,0.22440000000000002,9.244,0.11470000000000001,0.20800000000000002,0.01,0.7182,0.5362,豪1,1622/2800,4,0.3274,0.10779999999999999,10426,0.1484,0.3,0.1416,0.35159999999999997,0.11720000000000001,1444,811,633,-19,2297,0.43813250222617983,0.4477186108637578,0.1143
